id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,ROAD_BT_me,ROAD_LT_me,BSI_INT_mi,BSI_INT_ma,trafficlig,children,intersecti,SOILSLOPE
18287,1144212.560800000093877,1696698.552000000141561,1144512.560800000093877,1696398.551999999908730,15,"26410",금정구,"33","26410","117",9.000000,2164.500000,"10","20",2.000000000000000,1.000000000000000,2.000000000000000,15-30%
18288,1144212.560800000093877,1696398.551999999908730,1144512.560800000093877,1696098.552000000141561,15,"26410",금정구,"33","26410","117",12.000000,7560.000000,"20","20",2.000000000000000,0.000000000000000,1.000000000000000,15-30%
18289,1144212.560800000093877,1696098.552000000141561,1144512.560800000093877,1695798.551999999908730,15,"26410",금정구,"33","26410","117",10.000000,1617.000000,"10","20",2.000000000000000,1.000000000000000,2.000000000000000,15-30%
18290,1144212.560800000093877,1695798.551999999908730,1144512.560800000093877,1695498.552000000141561,15,"26410",금정구,"33","26410","117",9.875000,1503.562500,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,30-60%
18291,1144212.560800000093877,1695498.552000000141561,1144512.560800000093877,1695198.551999999908730,15,"26410",금정구,"33","26410","117",9.375000,971.687500,"10","20",1.000000000000000,1.000000000000000,1.000000000000000,15-30%
18292,1144212.560800000093877,1695198.551999999908730,1144512.560800000093877,1694898.552000000141561,15,"26410",금정구,"33","26410","117",11.500000,1635.700000,"10","21",3.000000000000000,0.000000000000000,3.000000000000000,"0"
18293,1144212.560800000093877,1694898.552000000141561,1144512.560800000093877,1694598.551999999908730,15,"26410",금정구,"33","26410","117",9.160000,962.640000,"10","21",2.000000000000000,0.000000000000000,2.000000000000000,"0"
18294,1144212.560800000093877,1694598.551999999908730,1144512.560800000093877,1694298.552000000141561,15,"26410",금정구,"33","26410","117",9.111111,1848.132630,"10","20",2.000000000000000,0.000000000000000,2.000000000000000,2-7%
18295,1144212.560800000093877,1694298.552000000141561,1144512.560800000093877,1693998.551999999908730,15,"26410",금정구,"33","26410","117",10.187500,2582.937500,"10","21",2.000000000000000,0.000000000000000,2.000000000000000,2-7%
18296,1144212.560800000093877,1693998.551999999908730,1144512.560800000093877,1693698.552000000141561,15,"26410",금정구,"33","26410","117",9.136364,1761.159091,"10","21",2.000000000000000,0.000000000000000,2.000000000000000,2-7%
18297,1144212.560800000093877,1693698.552000000141561,1144512.560800000093877,1693398.551999999908730,15,"26410",금정구,"33","26410","117",8.583333,780.541667,"10","21",1.000000000000000,1.000000000000000,1.000000000000000,15-30%
18298,1144212.560800000093877,1693398.551999999908730,1144512.560800000093877,1693098.552000000141561,15,"26410",금정구,"33","26410","117",12.000000,2020.300000,"10","21",2.000000000000000,0.000000000000000,2.000000000000000,"0"
18299,1144212.560800000093877,1693098.552000000141561,1144512.560800000093877,1692798.551999999908730,4,"26260",동래구,"33","26260","106",16.529412,7911.470588,"10","20",1.000000000000000,0.000000000000000,0.000000000000000,"0"
18299,1144212.560800000093877,1693098.552000000141561,1144512.560800000093877,1692798.551999999908730,15,"26410",금정구,"33","26410","117",9.125000,2425.916667,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,"0"
18300,1144212.560800000093877,1692798.551999999908730,1144512.560800000093877,1692498.552000000141561,4,"26260",동래구,"33","26260","106",15.266667,7414.600000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18300,1144212.560800000093877,1692798.551999999908730,1144512.560800000093877,1692498.552000000141561,15,"26410",금정구,"33","26410","117",8.160000,1855.674000,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,"0"
18301,1144212.560800000093877,1692498.552000000141561,1144512.560800000093877,1692198.551999999908730,4,"26260",동래구,"33","26260","106",7.877889,1422.611111,"10","20",2.000000000000000,1.000000000000000,1.000000000000000,"0"
18301,1144212.560800000093877,1692498.552000000141561,1144512.560800000093877,1692198.551999999908730,15,"26410",금정구,"33","26410","117",11.333333,2301.000000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18302,1144212.560800000093877,1692198.551999999908730,1144512.560800000093877,1691898.552000000141561,4,"26260",동래구,"33","26260","106",5.949400,236.000000,"10","10",0.000000000000000,1.000000000000000,0.000000000000000,30-60%
18303,1144212.560800000093877,1691898.552000000141561,1144512.560800000093877,1691598.551999999908730,4,"26260",동래구,"33","26260","106",23.000000,926.000000,"20","20",1.000000000000000,0.000000000000000,0.000000000000000,30-60%
18304,1144212.560800000093877,1691598.551999999908730,1144512.560800000093877,1691298.552000000141561,4,"26260",동래구,"33","26260","106",6.400000,380.000000,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,30-60%
18305,1144212.560800000093877,1691298.552000000141561,1144512.560800000093877,1690998.551999999908730,4,"26260",동래구,"33","26260","106",7.286325,206.525000,"10","20",1.000000000000000,1.000000000000000,1.000000000000000,15-30%
18306,1144212.560800000093877,1690998.551999999908730,1144512.560800000093877,1690698.552000000141561,4,"26260",동래구,"33","26260","106",6.812171,260.902439,"10","20",3.000000000000000,1.000000000000000,0.000000000000000,15-30%
18307,1144212.560800000093877,1690698.552000000141561,1144512.560800000093877,1690398.551999999908730,4,"26260",동래구,"33","26260","106",11.048083,917.708333,"10","7",1.000000000000000,0.000000000000000,3.000000000000000,0-2%
18308,1144212.560800000093877,1690398.551999999908730,1144512.560800000093877,1690098.552000000141561,4,"26260",동래구,"33","26260","106",11.452381,906.714286,"10","20",3.000000000000000,0.000000000000000,2.000000000000000,"0"
18309,1144212.560800000093877,1690098.552000000141561,1144512.560800000093877,1689798.551999999908730,4,"26260",동래구,"33","26260","106",9.928571,1494.857143,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18309,1144212.560800000093877,1690098.552000000141561,1144512.560800000093877,1689798.551999999908730,13,"26470",연제구,"49","26470","115",4.833333,1352.666667,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18310,1144212.560800000093877,1689798.551999999908730,1144512.560800000093877,1689498.552000000141561,13,"26470",연제구,"49","26470","115",11.181818,2363.454545,"10","20",3.000000000000000,1.000000000000000,2.000000000000000,2-7%
18311,1144212.560800000093877,1689498.552000000141561,1144512.560800000093877,1689198.551999999908730,13,"26470",연제구,"49","26470","115",15.000000,4910.428571,"10","20",2.000000000000000,0.000000000000000,2.000000000000000,2-7%
18312,1144212.560800000093877,1689198.551999999908730,1144512.560800000093877,1688898.552000000141561,13,"26470",연제구,"49","26470","115",10.000000,1419.500000,"10","20",2.000000000000000,0.000000000000000,1.000000000000000,2-7%
18313,1144212.560800000093877,1688898.552000000141561,1144512.560800000093877,1688598.551999999908730,13,"26470",연제구,"49","26470","115",6.952381,285.714286,"10","20",1.000000000000000,0.000000000000000,0.000000000000000,2-7%
18314,1144212.560800000093877,1688598.551999999908730,1144512.560800000093877,1688298.552000000141561,13,"26470",연제구,"49","26470","115",8.242424,468.060606,"10","20",2.000000000000000,0.000000000000000,2.000000000000000,2-7%
18315,1144212.560800000093877,1688298.552000000141561,1144512.560800000093877,1687998.551999999908730,13,"26470",연제구,"49","26470","115",10.875000,853.937500,"10","20",0.000000000000000,2.000000000000000,1.000000000000000,2-7%
18316,1144212.560800000093877,1687998.551999999908730,1144512.560800000093877,1687698.552000000141561,13,"26470",연제구,"49","26470","115",12.247826,1207.086957,"10","20",3.000000000000000,0.000000000000000,2.000000000000000,2-7%
18317,1144212.560800000093877,1687698.552000000141561,1144512.560800000093877,1687398.551999999908730,13,"26470",연제구,"49","26470","115",6.428571,629.571429,"10","20",0.000000000000000,0.000000000000000,3.000000000000000,15-30%
18318,1144212.560800000093877,1687398.551999999908730,1144512.560800000093877,1687098.552000000141561,13,"26470",연제구,"49","26470","115",8.250000,1873.250000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18319,1144212.560800000093877,1687098.552000000141561,1144512.560800000093877,1686798.551999999908730,13,"26470",연제구,"49","26470","115",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18320,1144212.560800000093877,1686798.551999999908730,1144512.560800000093877,1686498.552000000141561,13,"26470",연제구,"49","26470","115",2.000000,135.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18321,1144212.560800000093877,1686498.552000000141561,1144512.560800000093877,1686198.551999999908730,13,"26470",연제구,"49","26470","115",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18322,1144212.560800000093877,1686198.551999999908730,1144512.560800000093877,1685898.552000000141561,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18322,1144212.560800000093877,1686198.551999999908730,1144512.560800000093877,1685898.552000000141561,13,"26470",연제구,"49","26470","115",8.000000,6090.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18323,1144212.560800000093877,1685898.552000000141561,1144512.560800000093877,1685598.551999999908730,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18324,1144212.560800000093877,1685598.551999999908730,1144512.560800000093877,1685298.552000000141561,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18325,1144212.560800000093877,1685298.552000000141561,1144512.560800000093877,1684998.551999999908730,3,"26290",남구,"1009","26290","105",40.000000,5000.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18326,1144212.560800000093877,1684998.551999999908730,1144512.560800000093877,1684698.552000000141561,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18327,1144212.560800000093877,1684698.552000000141561,1144512.560800000093877,1684398.551999999908730,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18328,1144212.560800000093877,1684398.551999999908730,1144512.560800000093877,1684098.552000000141561,3,"26290",남구,"1009","26290","105",8.000000,374.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18329,1144212.560800000093877,1684098.552000000141561,1144512.560800000093877,1683798.551999999908730,3,"26290",남구,"1009","26290","105",8.461538,87.230769,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18330,1144212.560800000093877,1683798.551999999908730,1144512.560800000093877,1683498.552000000141561,3,"26290",남구,"1009","26290","105",11.615385,384.641846,"10","20",3.000000000000000,1.000000000000000,1.000000000000000,30-60%
18331,1144212.560800000093877,1683498.552000000141561,1144512.560800000093877,1683198.551999999908730,3,"26290",남구,"1009","26290","105",6.480000,478.560000,"10","20",5.000000000000000,0.000000000000000,3.000000000000000,7-15%
18332,1144212.560800000093877,1683198.551999999908730,1144512.560800000093877,1682898.552000000141561,3,"26290",남구,"1009","26290","105",4.477273,109.727273,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18333,1144212.560800000093877,1682898.552000000141561,1144512.560800000093877,1682598.551999999908730,3,"26290",남구,"1009","26290","105",6.000000,257.560000,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,30-60%
18334,1144212.560800000093877,1682598.551999999908730,1144512.560800000093877,1682298.552000000141561,3,"26290",남구,"1009","26290","105",7.280000,232.720000,"10","20",0.000000000000000,1.000000000000000,0.000000000000000,30-60%
18335,1144212.560800000093877,1682298.552000000141561,1144512.560800000093877,1681998.551999999908730,3,"26290",남구,"1009","26290","105",7.031714,175.742857,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,30-60%
18336,1144212.560800000093877,1681998.551999999908730,1144512.560800000093877,1681698.552000000141561,3,"26290",남구,"1009","26290","105",6.057027,183.270270,"10","20",2.000000000000000,1.000000000000000,1.000000000000000,30-60%
18337,1144212.560800000093877,1681698.552000000141561,1144512.560800000093877,1681398.551999999908730,3,"26290",남구,"1009","26290","105",6.608696,206.217391,"10","10",0.000000000000000,1.000000000000000,0.000000000000000,7-15%
18338,1144212.560800000093877,1681398.551999999908730,1144512.560800000093877,1681098.552000000141561,3,"26290",남구,"1009","26290","105",5.507692,137.876923,"10","10",0.000000000000000,2.000000000000000,0.000000000000000,30-60%
18339,1144212.560800000093877,1681098.552000000141561,1144512.560800000093877,1680798.551999999908730,3,"26290",남구,"1009","26290","105",6.866667,130.422222,"10","10",0.000000000000000,1.000000000000000,0.000000000000000,15-30%
18340,1144212.560800000093877,1680798.551999999908730,1144512.560800000093877,1680498.552000000141561,3,"26290",남구,"1009","26290","105",13.166667,2064.833333,"10","20",1.000000000000000,1.000000000000000,1.000000000000000,0-2%
18341,1144212.560800000093877,1680498.552000000141561,1144512.560800000093877,1680198.551999999908730,3,"26290",남구,"1009","26290","105",36.000000,2191.000000,"20","20",0.000000000000000,0.000000000000000,1.000000000000000,0-2%
18342,1144212.560800000093877,1680198.551999999908730,1144512.560800000093877,1679898.552000000141561,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,"0"
18343,1144212.560800000093877,1679898.552000000141561,1144512.560800000093877,1679598.551999999908730,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,"0"
18352,1144212.560800000093877,1677198.551999999908730,1144512.560800000093877,1676898.552000000141561,6,"26200",영도구,"33","26200","108",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,"0"
18353,1144212.560800000093877,1676898.552000000141561,1144512.560800000093877,1676598.551999999908730,6,"26200",영도구,"33","26200","108",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,"0"
18354,1144212.560800000093877,1676598.551999999908730,1144512.560800000093877,1676298.552000000141561,6,"26200",영도구,"33","26200","108",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,"0"
18355,1144212.560800000093877,1676298.552000000141561,1144512.560800000093877,1675998.551999999908730,6,"26200",영도구,"33","26200","108",7.715250,353.000000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18356,1144212.560800000093877,1675998.551999999908730,1144512.560800000093877,1675698.552000000141561,6,"26200",영도구,"33","26200","108",3.217391,128.130435,"10","5",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18357,1144212.560800000093877,1675698.552000000141561,1144512.560800000093877,1675398.551999999908730,6,"26200",영도구,"33","26200","108",8.250000,1983.483333,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18358,1144212.560800000093877,1675398.551999999908730,1144512.560800000093877,1675098.552000000141561,6,"26200",영도구,"33","26200","108",3.500000,250.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18359,1144212.560800000093877,1675098.552000000141561,1144512.560800000093877,1674798.551999999908730,6,"26200",영도구,"33","26200","108",10.000000,3811.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18360,1144212.560800000093877,1674798.551999999908730,1144512.560800000093877,1674498.552000000141561,6,"26200",영도구,"33","26200","108",10.000000,3811.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18361,1144212.560800000093877,1674498.552000000141561,1144512.560800000093877,1674198.551999999908730,6,"26200",영도구,"33","26200","108",10.000000,3811.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18362,1144212.560800000093877,1674198.551999999908730,1144512.560800000093877,1673898.552000000141561,6,"26200",영도구,"33","26200","108",10.000000,3811.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18457,1144512.560800000093877,1702098.552000000141561,1144812.560800000093877,1701798.551999999908730,15,"26410",금정구,"33","26410","117",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18458,1144512.560800000093877,1701798.551999999908730,1144812.560800000093877,1701498.552000000141561,15,"26410",금정구,"33","26410","117",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18459,1144512.560800000093877,1701498.552000000141561,1144812.560800000093877,1701198.551999999908730,15,"26410",금정구,"33","26410","117",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18460,1144512.560800000093877,1701198.551999999908730,1144812.560800000093877,1700898.552000000141561,15,"26410",금정구,"33","26410","117",30.000000,25413.000000,"10","2000",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18461,1144512.560800000093877,1700898.552000000141561,1144812.560800000093877,1700598.551999999908730,15,"26410",금정구,"33","26410","117",34.333333,157922.333333,"10","2000",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18462,1144512.560800000093877,1700598.551999999908730,1144812.560800000093877,1700298.552000000141561,15,"26410",금정구,"33","26410","117",12.200000,3926.400000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,7-15%
18463,1144512.560800000093877,1700298.552000000141561,1144812.560800000093877,1699998.551999999908730,15,"26410",금정구,"33","26410","117",25.000000,9164.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,7-15%
18464,1144512.560800000093877,1699998.551999999908730,1144812.560800000093877,1699698.552000000141561,15,"26410",금정구,"33","26410","117",7.500000,2123.500000,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,7-15%
18465,1144512.560800000093877,1699698.552000000141561,1144812.560800000093877,1699398.551999999908730,15,"26410",금정구,"33","26410","117",16.400000,5434.600000,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,15-30%
18466,1144512.560800000093877,1699398.551999999908730,1144812.560800000093877,1699098.552000000141561,15,"26410",금정구,"33","26410","117",8.800000,1528.200000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18467,1144512.560800000093877,1699098.552000000141561,1144812.560800000093877,1698798.551999999908730,15,"26410",금정구,"33","26410","117",8.147059,927.470588,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18468,1144512.560800000093877,1698798.551999999908730,1144812.560800000093877,1698498.552000000141561,15,"26410",금정구,"33","26410","117",8.720588,1690.235294,"10","20",0.000000000000000,1.000000000000000,1.000000000000000,"0"
18469,1144512.560800000093877,1698498.552000000141561,1144812.560800000093877,1698198.551999999908730,15,"26410",금정구,"33","26410","117",10.847826,2455.130435,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18470,1144512.560800000093877,1698198.551999999908730,1144812.560800000093877,1697898.552000000141561,15,"26410",금정구,"33","26410","117",10.571429,2341.023810,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,"0"
18471,1144512.560800000093877,1697898.552000000141561,1144812.560800000093877,1697598.551999999908730,15,"26410",금정구,"33","26410","117",8.942857,1834.228571,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,2-7%
18472,1144512.560800000093877,1697598.551999999908730,1144812.560800000093877,1697298.552000000141561,15,"26410",금정구,"33","26410","117",10.363636,2608.181818,"10","20",2.000000000000000,1.000000000000000,1.000000000000000,"0"
18473,1144512.560800000093877,1697298.552000000141561,1144812.560800000093877,1696998.551999999908730,15,"26410",금정구,"33","26410","117",9.800000,1704.000000,"10","20",0.000000000000000,1.000000000000000,2.000000000000000,"0"
18474,1144512.560800000093877,1696998.551999999908730,1144812.560800000093877,1696698.552000000141561,15,"26410",금정구,"33","26410","117",10.916667,2484.000000,"10","20",1.000000000000000,0.000000000000000,0.000000000000000,"0"
18475,1144512.560800000093877,1696698.552000000141561,1144812.560800000093877,1696398.551999999908730,15,"26410",금정구,"33","26410","117",9.533333,2043.333333,"10","20",1.000000000000000,1.000000000000000,1.000000000000000,15-30%
18476,1144512.560800000093877,1696398.551999999908730,1144812.560800000093877,1696098.552000000141561,15,"26410",금정구,"33","26410","117",11.285714,3944.000000,"10","20",2.000000000000000,0.000000000000000,0.000000000000000,"0"
18477,1144512.560800000093877,1696098.552000000141561,1144812.560800000093877,1695798.551999999908730,15,"26410",금정구,"33","26410","117",11.333333,3034.333333,"10","20",2.000000000000000,0.000000000000000,2.000000000000000,"0"
18478,1144512.560800000093877,1695798.551999999908730,1144812.560800000093877,1695498.552000000141561,15,"26410",금정구,"33","26410","117",10.787879,3037.272727,"10","20",1.000000000000000,0.000000000000000,2.000000000000000,"0"
18479,1144512.560800000093877,1695498.552000000141561,1144812.560800000093877,1695198.551999999908730,15,"26410",금정구,"33","26410","117",10.538462,1164.461538,"10","21",2.000000000000000,0.000000000000000,1.000000000000000,"0"
18480,1144512.560800000093877,1695198.551999999908730,1144812.560800000093877,1694898.552000000141561,15,"26410",금정구,"33","26410","117",11.300000,1958.800000,"10","21",1.000000000000000,0.000000000000000,1.000000000000000,"0"
18481,1144512.560800000093877,1694898.552000000141561,1144812.560800000093877,1694598.551999999908730,15,"26410",금정구,"33","26410","117",9.384615,1393.307692,"10","20",0.000000000000000,1.000000000000000,0.000000000000000,"0"
18482,1144512.560800000093877,1694598.551999999908730,1144812.560800000093877,1694298.552000000141561,15,"26410",금정구,"33","26410","117",8.000000,1629.454545,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18483,1144512.560800000093877,1694298.552000000141561,1144812.560800000093877,1693998.551999999908730,15,"26410",금정구,"33","26410","117",8.333333,1328.666667,"10","20",0.000000000000000,2.000000000000000,0.000000000000000,"0"
18484,1144512.560800000093877,1693998.551999999908730,1144812.560800000093877,1693698.552000000141561,15,"26410",금정구,"33","26410","117",9.521739,3306.217391,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,"0"
18485,1144512.560800000093877,1693698.552000000141561,1144812.560800000093877,1693398.551999999908730,15,"26410",금정구,"33","26410","117",9.600000,2056.440000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18486,1144512.560800000093877,1693398.551999999908730,1144812.560800000093877,1693098.552000000141561,15,"26410",금정구,"33","26410","117",9.566667,2013.866667,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,"0"
18487,1144512.560800000093877,1693098.552000000141561,1144812.560800000093877,1692798.551999999908730,15,"26410",금정구,"33","26410","117",7.807143,962.714286,"10","20",3.000000000000000,0.000000000000000,1.000000000000000,"0"
18488,1144512.560800000093877,1692798.551999999908730,1144812.560800000093877,1692498.552000000141561,4,"26260",동래구,"33","26260","106",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18488,1144512.560800000093877,1692798.551999999908730,1144812.560800000093877,1692498.552000000141561,15,"26410",금정구,"33","26410","117",6.545455,389.493182,"10","20",0.000000000000000,1.000000000000000,1.000000000000000,7-15%
18489,1144512.560800000093877,1692498.552000000141561,1144812.560800000093877,1692198.551999999908730,4,"26260",동래구,"33","26260","106",10.111111,1672.444444,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,30-60%
18489,1144512.560800000093877,1692498.552000000141561,1144812.560800000093877,1692198.551999999908730,15,"26410",금정구,"33","26410","117",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18490,1144512.560800000093877,1692198.551999999908730,1144812.560800000093877,1691898.552000000141561,4,"26260",동래구,"33","26260","106",10.375000,1079.625000,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,30-60%
18491,1144512.560800000093877,1691898.552000000141561,1144812.560800000093877,1691598.551999999908730,4,"26260",동래구,"33","26260","106",11.250000,440.500000,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,30-60%
18492,1144512.560800000093877,1691598.551999999908730,1144812.560800000093877,1691298.552000000141561,4,"26260",동래구,"33","26260","106",6.483871,143.387097,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
18493,1144512.560800000093877,1691298.552000000141561,1144812.560800000093877,1690998.551999999908730,4,"26260",동래구,"33","26260","106",6.917857,251.857143,"10","8",0.000000000000000,2.000000000000000,1.000000000000000,30-60%
18494,1144512.560800000093877,1690998.551999999908730,1144812.560800000093877,1690698.552000000141561,4,"26260",동래구,"33","26260","106",5.571429,144.696429,"10","20",2.000000000000000,2.000000000000000,1.000000000000000,30-60%
18495,1144512.560800000093877,1690698.552000000141561,1144812.560800000093877,1690398.551999999908730,4,"26260",동래구,"33","26260","106",7.528850,236.900000,"10","7",1.000000000000000,1.000000000000000,2.000000000000000,7-15%
18496,1144512.560800000093877,1690398.551999999908730,1144812.560800000093877,1690098.552000000141561,4,"26260",동래구,"33","26260","106",6.923077,114.256410,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,7-15%
18497,1144512.560800000093877,1690098.552000000141561,1144812.560800000093877,1689798.551999999908730,4,"26260",동래구,"33","26260","106",10.750000,2154.050000,"10","20",1.000000000000000,0.000000000000000,2.000000000000000,"0"
18497,1144512.560800000093877,1690098.552000000141561,1144812.560800000093877,1689798.551999999908730,13,"26470",연제구,"49","26470","115",7.250000,3700.500000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
18498,1144512.560800000093877,1689798.551999999908730,1144812.560800000093877,1689498.552000000141561,13,"26470",연제구,"49","26470","115",13.000000,4356.285714,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,"0"
18499,1144512.560800000093877,1689498.552000000141561,1144812.560800000093877,1689198.551999999908730,13,"26470",연제구,"49","26470","115",11.285714,531.285714,"10","20",0.000000000000000,0.000000000000000,1.000000000000000,2-7%
18500,1144512.560800000093877,1689198.551999999908730,1144812.560800000093877,1688898.552000000141561,13,"26470",연제구,"49","26470","115",9.210526,425.473684,"10","20",1.000000000000000,0.000000000000000,2.000000000000000,15-30%
18501,1144512.560800000093877,1688898.552000000141561,1144812.560800000093877,1688598.551999999908730,13,"26470",연제구,"49","26470","115",6.850000,263.750000,"10","20",0.000000000000000,2.000000000000000,1.000000000000000,7-15%
18502,1144512.560800000093877,1688598.551999999908730,1144812.560800000093877,1688298.552000000141561,13,"26470",연제구,"49","26470","115",8.214286,290.142857,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,2-7%
18503,1144512.560800000093877,1688298.552000000141561,1144812.560800000093877,1687998.551999999908730,13,"26470",연제구,"49","26470","115",7.777778,329.111111,"10","20",2.000000000000000,0.000000000000000,2.000000000000000,2-7%
18504,1144512.560800000093877,1687998.551999999908730,1144812.560800000093877,1687698.552000000141561,13,"26470",연제구,"49","26470","115",9.000000,611.240000,"10","20",1.000000000000000,0.000000000000000,1.000000000000000,2-7%
18505,1144512.560800000093877,1687698.552000000141561,1144812.560800000093877,1687398.551999999908730,13,"26470",연제구,"49","26470","115",10.733333,819.800000,"10","20",1.000000000000000,0.000000000000000,0.000000000000000,7-15%
18506,1144512.560800000093877,1687398.551999999908730,1144812.560800000093877,1687098.552000000141561,13,"26470",연제구,"49","26470","115",8.750000,637.250000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18507,1144512.560800000093877,1687098.552000000141561,1144812.560800000093877,1686798.551999999908730,13,"26470",연제구,"49","26470","115",7.133333,475.666667,"10","8",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18508,1144512.560800000093877,1686798.551999999908730,1144812.560800000093877,1686498.552000000141561,13,"26470",연제구,"49","26470","115",12.000000,1393.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
18509,1144512.560800000093877,1686498.552000000141561,1144812.560800000093877,1686198.551999999908730,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18509,1144512.560800000093877,1686498.552000000141561,1144812.560800000093877,1686198.551999999908730,13,"26470",연제구,"49","26470","115",10.000000,3741.500000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18510,1144512.560800000093877,1686198.551999999908730,1144812.560800000093877,1685898.552000000141561,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18510,1144512.560800000093877,1686198.551999999908730,1144812.560800000093877,1685898.552000000141561,13,"26470",연제구,"49","26470","115",8.000000,6090.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
18511,1144512.560800000093877,1685898.552000000141561,1144812.560800000093877,1685598.551999999908730,3,"26290",남구,"1009","26290","105",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
